TOU,TLOU ENERGY LIMITED|Energy
TNG,TNG LIMITED|Materials
TRT,TODD RIVER RESOURCES LIMITED|Materials
TOM,TOMIZONE LIMITED|Software & Services
TND,TOP END MINERALS LIMITED|Materials
TBH,TOPBETTA HOLDINGS LIMITED|Consumer Services
TTW,TOPTUNG LTD|Materials
TNR,TORIAN RESOURCES LIMITED|Materials
TOE,TORO ENERGY LIMITED|Energy
TRB,TORRENS 2009-3 TRUST|Not Applic
TRP,TORRENS SERIES 2010-1 TRUST|Not Applic
TRK,TORRENS SERIES 2010-2 TRUST|Not Applic
TOA,TORRENS SERIES 2010-3 TRUST|Not Applic
TNB,TORRENS SERIES 2013-1 TRUST|Not Applic
TNF,TORRENS SERIES 2013-2 TRUST|Not Applic
TNH,TORRENS SERIES 2014-1 TRUST|Not Applic
TOZ,TORRENS SERIES 2014-2 TRUST|Not Applic
TNJ,TORRENS SERIES 2015-1 TRUST|Not Applic
TTZ,TORRENS SERIES 2016-1 TRUST|Not Applic
TFG,TOTAL FACE GROUP LIMITED|Consumer Services
TCH,TOUCHCORP LIMITED|Software & Services
TWR,TOWER LIMITED|Insurance
TOX,TOX FREE SOLUTIONS LIMITED|Commercial & Professional Services
TPC,TPC CONSOLIDATED LIMITED|Telecommunication Services
TPM,TPG TELECOM LIMITED|Telecommunication Services
TPE,TPI ENTERPRISES LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
TME,TRADE ME GROUP LIMITED|Retailing
TTC,TRADITIONAL THERAPY CLINICS LIMITED|Health Care Equipment & Services
TTI,TRAFFIC TECHNOLOGIES LTD.|Transportation
TKL,TRAKA RESOURCES LIMITED|Materials
TSN,TRANSACTION SOLUTIONS INTERNATIONAL LIMITED|Software & Services
TTL,TRANSCENDENCE TECHNOLOGIES LIMITED|Diversified Financials
TSV,TRANSERV ENERGY LIMITED|Energy
TCO,TRANSMETRO CORPORATION LIMITED|Consumer Services
TCL,TRANSURBAN GROUP|Transportation
TMI,TRAPROCK MINING LIMITED|Class Pend
XVG,TREASURY CORPORATION OF VICTORIA|Not Applic
TWE,TREASURY WINE ESTATES LIMITED|Food & Beverage & Tobacco
TKM,TREK METALS LIMITED|Materials
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED|Energy
TBR,TRIBUNE RESOURCES LIMITED|Materials
TIL,TRILOGY INTERNATIONAL LIMITED|Household & Personal Products
TNP,TRIPLE ENERGY LIMITED|Energy
TON,TRITON MINERALS LTD|Materials
TRY,TROY RESOURCES LIMITED|Materials
TRM,TRUSCOTT MINING CORPORATION LIMITED|Materials
TAU,TRUSTEES AUSTRALIA LIMITED|Consumer Services
TTA,TTA HOLDINGS LIMITED|Retailing
TUP,TTG FINTECH LIMITED|Software & Services
TGN,TUNGSTEN MINING NL|Materials
TRA,TURNERS LIMITED|Class Pend
TV2,TV2U INTERNATIONAL LIMITED|Software & Services
TYK,TYCHEAN RESOURCES LTD|Materials
TYX,TYRANNA RESOURCES LIMITED|Materials
TZL,TZ LIMITED|Technology Hardware & Equipment
UCW,UCW LIMITED|Consumer Services
UIL,UIL ENERGY LTD|Energy
UUL,ULTIMA UNITED LIMITED|Real Estate
UTR,ULTRACHARGE LIMITED|Capital Goods
UNS,UNILIFE CORPORATION|Health Care Equipment & Services
UNL,UNITED NETWORKS LIMITED|Telecommunication Services
UOS,UNITED OVERSEAS AUSTRALIA LIMITED|Real Estate
UBI,UNIVERSAL BIOSENSORS INC.|Health Care Equipment & Services
UNV,UNIVERSAL COAL PLC|Energy
UPD,UPDATER INC|Software & Services
UEQ,URANIUM EQUITIES LIMITED|Energy
URI,URANIUM RESOURCES INC|Energy
USA,URANIUMSA LIMITED|Energy
URB,URB INVESTMENTS LIMITED|Not Applic
UBN,URBANISE.COM LIMITED|Software & Services
URF,US MASTERS RESIDENTIAL PROPERTY FUND|Real Estate
USR,US RESIDENTIAL FUND|Not Applic
USF,US SELECT PRIVATE OPPORTUNITIES FUND|Not Applic
USG,US SELECT PRIVATE OPPORTUNITIES FUND II|Not Applic
USP,US SELECT PRIVATE OPPORTUNITIES FUND III|Not Applic
UCM,USCOM LIMITED|Health Care Equipment & Services
UUV,UUV AQUABOTIX LTD|Class Pend
VXL,VALENCE INDUSTRIES LIMITED|Materials
VMX,VALMEC LIMITED|Energy
VAL,VALOR RESOURCES LIMITED|Materials
VAN,VANGO MINING LIMITED|Materials
VAR,VARISCAN MINES LIMITED|Materials
VLT,VAULT INTELLIGENCE LIMITED|Materials
VMG,VDM GROUP LIMITED|Capital Goods
VEL,VEALLS LIMITED|Diversified Financials
VEC,VECTOR RESOURCES LIMITED|Materials
VBS,VECTUS BIOSYSTEMS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
VEE,VEEM LTD|Capital Goods
VP7,VELOCITY PROPERTY GROUP LIMITED|Real Estate
VPC,VELPIC LIMITED|Software & Services
VRX,VENTNOR RESOURCES LTD|Materials
VMS,VENTURE MINERALS LIMITED|Materials
VXR,VENTUREX RESOURCES LIMITED|Materials
VMC,VENUS METALS CORPORATION LIMITED|Materials
VRM,VERDANT MINERALS LTD|Materials
VRI,VERILUMA LIMITED|Software & Services
VRS,VERIS LIMITED|Commercial & Professional Services
VIA,VIAGOLD CAPITAL LIMITED|Consumer Services
VCX,VICINITY CENTRES|Real Estate
VCD,VICINITY CENTRES TRUST|Not Applic
VIG,VICTOR GROUP HOLDINGS LIMITED|Media
VIC,VICTORY MINES LIMITED|Materials
VIE,VIENTO GROUP LIMITED|Capital Goods
VII,VIETNAM INDUSTRIAL INVESTMENTS LIMITED|Materials
VKA,VIKING MINES LIMITED|Materials
VLW,VILLA WORLD LIMITED.|Real Estate
VRL,VILLAGE ROADSHOW LIMITED|Media
VMY,VIMY RESOURCES LIMITED|Energy
VLA,VIRALYTICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
VAH,VIRGIN AUSTRALIA HOLDINGS LIMITED|Transportation
VRT,VIRTUS HEALTH LIMITED|Health Care Equipment & Services
INC.,VISIONEERING TECHNOLOGIES|VTI
VGL,VISTA GROUP INTERNATIONAL LIMITED.|Software & Services
VTG,VITA GROUP LIMITED|Retailing
VSC,VITA LIFE SCIENCES LIMITED.|Pharmaceuticals & Biotechnology & Life Sciences
VML,VITAL METALS LIMITED|Materials
VVR,VIVA ENERGY REIT|Real Estate
VIV,VIVID TECHNOLOGY LIMITED|Capital Goods
VMT,VMOTO LIMITED|Automobiles & Components
VOC,VOCUS GROUP LIMITED|Telecommunication Services
VHT,VOLPARA HEALTH TECHNOLOGIES LIMITED|Health Care Equipment & Services
VRC,VOLT RESOURCES LIMITED|Materials
VIP,VOLTAGE IP LIMITED|Software & Services
WAK,WAKENBY LIMITED|Commercial & Professional Services
WKT,WALKABOUT RESOURCES LTD|Materials
WAA,WAM ACTIVE LIMITED|Diversified Financials
WAM,WAM CAPITAL LIMITED|Diversified Financials
WLE,WAM LEADERS LIMITED|Not Applic
WAX,WAM RESEARCH LIMITED|Diversified Financials
WGL,WANGLE TECHNOLOGIES LIMITED|Software & Services
WGO,WARATAH RESOURCES LIMITED|Materials
SOL,WASHINGTON H SOUL PATTINSON & COMPANY LIMITED|Energy
WRG,WATER RESOURCES GROUP LIMITED|Utilities
WAT,WATERCO LIMITED|Consumer Durables & Apparel
WGF,WATERMARK GLOBAL LEADERS FUND LIMITED|Not Applic
WMK,WATERMARK MARKET NEUTRAL FUND LIMITED|Not Applic
WTP,WATPAC LIMITED|Capital Goods
WHA,WATTLE HEALTH AUSTRALIA LIMITED|Food & Beverage & Tobacco
WAL,WAVENET INTERNATIONAL LIMITED|Materials
WCP,WCP RESOURCES LIMITED|Materials
WEF,WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC|Not Applic
WDE,WEALTH DEFENDER EQUITIES LIMITED|Not Applic
WEB,WEBJET LIMITED|Retailing
WBA,WEBSTER LIMITED|Food & Beverage & Tobacco
WBT,WEEBIT NANO LTD|Materials
WLD,WELLARD LIMITED|Food & Beverage & Tobacco
WLL,WELLCOM GROUP LIMITED|Commercial & Professional Services
WES,WESFARMERS LIMITED|Food & Staples Retailing
WAF,WEST AFRICAN RESOURCES LIMITED|Materials
WWI,WEST WITS MINING LIMITED|Materials
WSA,WESTERN AREAS LIMITED|Materials
WMN,WESTERN MINING NETWORK LIMITED|Materials
WFD,WESTFIELD CORPORATION|Real Estate
WGX,WESTGOLD RESOURCES LIMITED.|Materials
WIC,WESTOZ INVESTMENT COMPANY LIMITED|Not Applic
WBC,WESTPAC BANKING CORPORATION|Banks
WSI,WESTSTAR INDUSTRIAL LIMITED|Materials
WFB,WFD TRUST|Not Applic
WCN,WHITE CLIFF MINERALS LIMITED|Materials
WEC,WHITE ENERGY COMPANY LIMITED|Energy
WRM,WHITE ROCK MINERALS LIMITED|Materials
WHF,WHITEFIELD LIMITED|Diversified Financials
WHC,WHITEHAVEN COAL LIMITED|Energy
WEL,WINCHESTER ENERGY LTD|Energy
WNR,WINGARA AG LTD|Food & Beverage & Tobacco
WQW,WINHA COMMERCE AND TRADE INTL LIMITED|Food & Staples Retailing
WFE,WINMAR RESOURCES LIMITED|Materials
WTC,WISETECH GLOBAL LIMITED|Software & Services
WLF,WOLF MINERALS LIMITED|Materials
WOF,WOLF PETROLEUM LTD|Energy
WSG,WOLFSTRIKE RENTALS GROUP LIMITED|Diversified Financials
WLC,WOLLONGONG COAL LIMITED|Materials
WMC,WONHE MULTIMEDIA COMMERCE LTD|Technology Hardware & Equipment
WPL,WOODSIDE PETROLEUM LIMITED|Energy
WOW,WOOLWORTHS LIMITED|Food & Staples Retailing
WRR,WORLD REACH LIMITED|Technology Hardware & Equipment
WNS,WORLD.NET SERVICES LIMITED|Software & Services
WOR,WORLEYPARSONS LIMITED|Energy
WPG,WPG RESOURCES LTD|Materials
WPP,WPP AUNZ LTD|Media
XAM,XANADU MINES LTD|Materials
XIP,XENITH IP GROUP LIMITED|Commercial & Professional Services
XRO,XERO LIMITED|Software & Services
XPD,XPD SOCCER GEAR GROUP LIMITED|Consumer Durables & Apparel
XPE,XPED LIMITED|Software & Services
XF1,XREF LIMITED|Software & Services
XRF,XRF SCIENTIFIC LIMITED|Capital Goods
XST,XSTATE RESOURCES LIMITED|Energy
XTD,XTD LTD|Media
XTE,XTEK LIMITED.|Capital Goods
XTV,XTV NETWORKS LTD|Media
YAL,YANCOAL AUSTRALIA LIMITED|Energy
YCN,YANCOAL SCN LIMITED|Energy
YHL,YANGHAO INTERNATIONAL LIMITED|Consumer Durables & Apparel
YBR,YELLOW BRICK ROAD HOLDINGS LIMITED|Diversified Financials
YOJ,YOJEE LIMITED|Materials
YNB,YONDER AND BEYOND GROUP LIMITED|Diversified Financials
YOW,YOWIE GROUP LTD|Food & Beverage & Tobacco
YPB,YPB GROUP LTD|Commercial & Professional Services
ZEL,Z ENERGY LIMITED.|Energy
ZAM,ZAMANCO MINERALS LIMITED|Materials
ZGM,ZAMIA METALS LIMITED|Materials
ZLD,ZELDA THERAPEUTICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
ZNT,ZENITAS HEALTHCARE LIMITED|Health Care Equipment & Services
ZEN,ZENITH ENERGY LIMITED|Class Pend
ZNC,ZENITH MINERALS LIMITED|Materials
ZTA,ZETA PETROLEUM PLC|Energy
ZER,ZETA RESOURCES LIMITED|Not Applic
ZEU,ZEUS RESOURCES LIMITED|Energy
ZGL,ZICOM GROUP LIMITED|Capital Goods
ZIM,ZIMPLATS HOLDINGS LIMITED|Materials
ZMI,ZINC OF IRELAND NL|Materials
ZML,ZIPMONEY LTD|Diversified Financials
ZIP,ZIPTEL LIMITED|Telecommunication Services
ZYB,ZYBER HOLDINGS LTD|Software & Services
